标题,卖点,总价,单价,户型,楼层,共有楼层数,装修,朝向,建造时间,面积,小区,区域,所属区,梯户比例,是否有电梯,房屋属性,详情页
此房是满五唯一，自住装修，保养很好，户型方正,此房是满五唯一，自住装修保养很好，户型方正，得房率高,92.5,13862,2室1厅,低楼层,33,精装,南,2015,66.73,弘德西街好莱城,梅溪湖北岸,岳麓,两梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104108704981.html
低密度 南北精装小三房  采光足通风好,低密度 南北精装小三房  采光足通风好,109.5,11961,3室1厅,低楼层,11,精装,南,0,91.55,润芳园小区,东方红,岳麓,一梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108665194.html
友谊路地铁口 正规两房 房东诚心出售,中高楼层 户型周正 视野很好 看房方便 诚心出售,93.8,11650,2室2厅,低楼层,27,简装,南,0,80.52,鑫远湘府华城南区,湘府路,天心,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108665077.html
湘仪家园中区 1室2厅 南,链家网真房源，更多房源信息请联系经纪人,29,9304,1室2厅,低楼层,6,简装,南,2000,31.17,湘仪家园中区,河西人人乐,岳麓,一梯四户,无,商品房,https://cs.lianjia.com/ershoufang/104108705364.html
凤凰城（三期）紫云府 2室2厅 南,链家网真房源，更多房源信息请联系经纪人,85,10429,2室2厅,中楼层,34,精装,南,2014,81.51,凤凰城（三期）紫云府,开元路,长沙县,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108700139.html
树木岭 城铁+地铁 2016年的小区 居家精装三房 总价低,树木岭，城轨+地铁，电梯房2016年的小区，居家精装三房，总价低,96,12031,3室1厅,低楼层,33,精装,南,0,79.8,叠彩兰亭,树木岭,雨花,两梯七户,有,商品房,https://cs.lianjia.com/ershoufang/104108703702.html
满五唯一 业主自己设计装修 拎包入住  可读书,此房满五唯一，树木岭香樟路 物业尽责，安心舒..,31.8,8588,1室0厅,低楼层,34,精装,北,2015,37.03,融科东南海,树木岭,雨花,四梯二十五户,有,商品房,https://cs.lianjia.com/ershoufang/104108728777.html
德思勤旁，交通便利，精装电梯大三房！,配套集全 设施完善 交通便利 出入方便 随时看房,103.8,8032,3室2厅,中楼层,17,精装,南,2010,129.24,鼎丰前城,井湾子,雨花,两梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104106695558.html
楼盘新人车分流，小区环境好适合居家,楼盘新 小区环境好 人车分流 格局好楼层好，户型好，视野宽阔。,125,11000,4室2厅,中楼层,32,毛坯,南 北,2016,113.64,南城印象,喜盈门,雨花,十八梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108491895.html
旭辉品质 ，简装， 正规两房 ，满五唯一,旭辉品质 ，简装， 正规两房 满五唯一,91,11870,2室2厅,中楼层,33,毛坯,南,2016,76.67,旭辉香樟公馆,树木岭,雨花,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108486829.html
大托地铁口 小高层 低总价  用面积大有钥匙,此房满五年，中间位置，采光好，视野好，小区中间位置,96.6,7860,3室2厅,低楼层,10,毛坯,南,0,122.91,怡和山庄,省政府,天心,一梯三户,暂无数据,商品房,https://cs.lianjia.com/ershoufang/104106997204.html
利海米兰春天小区 4室2厅 南 北,链家网真房源，更多房源信息请联系经纪人,106,8325,4室2厅,低楼层,34,毛坯,南 北,2016,127.34,利海米兰春天小区,含浦,岳麓,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108461430.html
朝南户型，业主全新装修诚心出售，价格可沟通满五唯一,此房满五唯一，户型周正，中间楼层，采光好，业主诚心出售。,229,23444,3室1厅,中楼层,32,精装,南,2014,97.68,和泓梅溪四季,梅溪湖北岸,岳麓,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108442968.html
中天栖溪里 正规三房两厅两卫 两梯两户小高层,此房是满五唯一可以省个税，户型周正，采光好，花园小区，物..,265.8,20167,3室2厅,高楼层,16,精装,南 北,2012,131.8,中天栖溪里,洋湖垸,岳麓,两梯两户,有,商品房,https://cs.lianjia.com/ershoufang/104106812591.html
芙蓉区  才子佳郡  房东自住精装三房   诚心出售,房子是业主的自主装修，家电齐全，中间楼层采光好,86,9700,3室2厅,低楼层,17,精装,南 北,2014,88.66,才子佳郡,汽车东站,芙蓉,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104106065378.html
省府地铁口，交通生活配套齐全，周正大三房,距离省政府地铁口346米（来源于高德地图），位置好，业主诚心,124.6,10169,3室2厅,中楼层,16,精装,南,2011,122.54,天城尚品,德思勤,天心,两梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104106044715.html
广电恒大雅苑 精装三房 户型周正 视野好 业主诚心出售,"此房满五唯一，业主自住装修保养九点九成新,视野开阔采..",107,11874,3室2厅,高楼层,32,精装,南,0,90.12,恒大雅苑,广电,开福,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108474129.html
万科物业，南北四房，自住装修户型周正，电力单位房,带车位，大阳台，自住装修，户型周正，小区环境优,175,9456,4室2厅,低楼层,17,精装,南 北,2006,185.07,华银园,雨花亭,雨花,一梯两户,有,商品房,https://cs.lianjia.com/ershoufang/104107751265.html
芙蓉公寓政府单位房楼层视野好，业主诚意出售随时看房,芙蓉公寓单位房，采光好，浏阳河风光带,133,10147,3室2厅,高楼层,6,精装,南,0,131.08,芙蓉公寓,马王堆,芙蓉,一梯两户,暂无数据,商品房,https://cs.lianjia.com/ershoufang/104107756131.html
松雅湖金岸 2室2厅 南,链家网真房源，更多房源信息请联系经纪人,72,8512,2室2厅,高楼层,33,精装,南,0,84.59,松雅湖金岸,松雅湖,长沙县,两梯十户,有,商品房,https://cs.lianjia.com/ershoufang/104106098341.html
带前后院子的舒适四房 洋房 尽享奢华,一楼带前后院子，交通方便，装修家电家具好，诚心出售,265,23149,4室2厅,低楼层,6,精装,南 北,2015,114.48,万科魅力之城,武广新城,雨花,两梯两户,有,商品房,https://cs.lianjia.com/ershoufang/104107878134.html
满五唯一免个税，居家精装，中间楼层位置好，博才加持,房子满五唯一，装修拎包入住，中间楼层，采光好，诚心出售,110,12313,3室2厅,中楼层,34,精装,南 北,2013,89.34,凯特梅溪紫郡,枫林三路,岳麓,一梯四户,暂无数据,商品房,https://cs.lianjia.com/ershoufang/104108359513.html
双阳台，阳光充足，视野开阔，私享天然氧吧,此房已满五年，户型周正，毛胚，可塑性强。房主诚心卖腾购房资格,161,10208,4室2厅,低楼层,33,毛坯,南,2014,157.73,双湾国际,金霞,开福,两梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104107568714.html
广电恒大雅苑 精装三房 户型周正 视野好 业主诚心出售,"此房满五唯一，业主自住装修保养九点九成新,视野开阔采..",107,11874,3室2厅,高楼层,32,精装,南,0,90.12,恒大雅苑,广电,开福,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108474129.html
新上优质房源、业主急售、东边户 、随时看房 出价就谈,万科城精装三房，东南朝向，看小区社区花园，采光没问题。,110,12360,3室1厅,低楼层,17,精装,南,2014,89,万科城二期A区,福元西路,开福,两梯五户,有,商品房,https://cs.lianjia.com/ershoufang/104107242466.html
正规两房，全朝南户型，中间楼层，视野好,正规两房，全朝南户型，中间楼层，视野好,85.8,10685,2室2厅,高楼层,18,简装,南,2013,80.3,鑫远熙山,省政府,天心,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104107363307.html
地铁口大两房，精装两房拎包入住,地铁口大两房，精装两房拎包入住,68,9021,2室2厅,高楼层,11,精装,南,2010,75.38,中信文化广场雅居,暮云,天心,一梯三户,有,商品房,https://cs.lianjia.com/ershoufang/104108530321.html
德思勤喜临门商圈红星板块精装三房,中间楼层 公摊小 采光好 户型周正,118,11630,3室2厅,中楼层,33,精装,南,2013,101.47,华悦城,喜盈门,雨花,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104107969824.html
小区环境很不错，好停车出行便利，3号线地铁口,小区环境很不错，好停车出行便利，3号线地铁口,55,8201,2室1厅,高楼层,6,精装,南 北,2001,67.07,营山佳园,左家塘,雨花,一梯两户,无,商品房,https://cs.lianjia.com/ershoufang/104106533668.html
满五唯一 地铁口 视野好 诚心出售 配套成熟,地铁口 月亮岛 精装正4房+2户型 采光好 视野佳满五唯一,88,9428,4室2厅,低楼层,17,精装,南,0,93.34,勤诚达新界,金星北,望城,三梯三十户,有,商品房,https://cs.lianjia.com/ershoufang/104108405473.html
勤诚达新界   正地铁口小区    四加一户型   急售,格局很好，适合刚需， 保养新，楼层很好采光视野足,111.8,9538,4室2厅,中楼层,32,简装,南,0,117.22,勤诚达新界,金星北,望城,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104106920660.html
正地铁口花园洋房，2楼，纯毛坯，户型实用，位置安静,正地铁口花园洋房，出门即圭塘河生态公园，,275,15973,5室2厅,中楼层,4,毛坯,南,2009,172.17,托斯卡纳,喜盈门,雨花,一梯两户,无,商品房,https://cs.lianjia.com/ershoufang/104107037994.html
正地铁口小三房 视野开阔 诚意出售 砂子塘启新,此房近地铁口，视野开阔，业主诚意出售，产权在手，随时可看房,137.9,12418,3室2厅,低楼层,18,简装,东北,0,111.05,恒大绿洲,武广新城,雨花,两梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104107655159.html
急售  雨花亭板块10年小区 人车分流 位置好视野好,业主诚心卖，大三居，小区位置好，使用空间大,111.8,8058,3室2厅,低楼层,22,简装,南,2010,138.76,汇城上筑,韶山南路,雨花,一梯两户,有,商品房,https://cs.lianjia.com/ershoufang/104107981048.html
装修三居室，配套齐全，还有大露台,地段位置好，上学方便，商场医院地铁都齐全，带露台,145,13044,3室1厅,高楼层,18,其他,南,2010,111.17,西城龙庭,河西步步高,岳麓,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104107754267.html
此房楼栋好，精装修，拎包入住。小区绿化高，适宜居住,此房楼栋好，精装修，拎包入住。小区绿化高，适宜居住,115,10031,3室2厅,低楼层,18,精装,南,2013,114.65,长沙恒大城,万家丽南路,雨花,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104107680394.html
滨江新城 临地铁轻轨口 精致三居室 拎包入住,滨江新城奥克斯广场 观沙岭 近地铁临轻轨站口 位置佳,110.8,11304,3室2厅,高楼层,18,精装,南,2006,98.02,枫林美景,观沙岭,岳麓,一梯五户,有,商品房,https://cs.lianjia.com/ershoufang/104108327401.html
近地铁口，居家精装两房，出行十分方便，保养的很好,"万科城北临福元路,西接芙蓉北路,地理位置优越,",98,13222,2室2厅,中楼层,23,精装,南,2014,74.12,万科城三期,福元西路,开福,两梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104108203688.html
万国城二期带地暖大三房，空置，看房方便家具家电齐全,万国城二期集中供暖大三房，楼层好，家具家电齐全，房本在手,143,11219,3室2厅,中楼层,27,精装,南 北,2010,127.47,万国城MOMA二期,福元西路,开福,两梯三户,有,商品房,https://cs.lianjia.com/ershoufang/104108353874.html
业主急售东业早安星城30平方的大露台精装修3室2厅1,房子格局好，户型好，采光好，院景小区位置安静 带露台,77,6936,3室2厅,低楼层,9,精装,东南,2007,111.02,东业早安星城,汽车东站,长沙县,四梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104107500794.html
南北双阳台 满五唯一 有架空抬高 采光好 诚心出售,此房南北双阳台，满五唯一 带双阳台 有抬高,176,12444,3室2厅,低楼层,5,毛坯,南,2007,141.44,绿城桂花城,武广新城,雨花,一梯两户,无,商品房,https://cs.lianjia.com/ershoufang/104107533955.html
高品质华宅追求者：此房为一线湖景大平层,此房户型格局好，视野宽阔好楼层，私享3000亩梅溪湖景,400,22828,4室2厅,低楼层,31,毛坯,南,2015,175.23,达美溪湖湾,梅溪湖南岸,岳麓,两梯两户,有,商品房,https://cs.lianjia.com/ershoufang/104107622144.html
满五唯一，红本在手，业主诚心出售交易快速,此房满五唯一，红本在手交易快！楼栋好中间楼层采光好！！！,99.7,8670,3室2厅,高楼层,14,毛坯,南 北,2013,115,黑金时代广场,暮云,天心,一梯四户,暂无数据,商品房,https://cs.lianjia.com/ershoufang/104105688457.html
满五唯一，11月前置换，装修好后未入住,满五唯一，11月满四年，装修好后未入住,89,11651,2室1厅,中楼层,30,精装,南,2014,76.39,橡树湾小区,含浦,岳麓,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104106376734.html
袁家岭 五一大道 长铁向韶村 人民新村,单位房，业主诚心出售，户型周正，明厨明卫，采光好。,58,6705,3室1厅,高楼层,6,简装,南,0,86.51,人民新村社区,火车站,芙蓉,一梯两户,无,商品房,https://cs.lianjia.com/ershoufang/104107708238.html
周正三房，全新自住装修，视野开阔。,房子是户型周正3房，采光充足，精装修,85,9767,3室2厅,中楼层,34,精装,南,2016,87.03,利海米兰春天小区,含浦,岳麓,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104107768163.html
雨花亭，毛坯两房，户型周正，朝南户型，看房随时,雨花亭，毛坯两房，户型周正，朝南户型，看房随时,76,11798,2室1厅,高楼层,32,毛坯,南,2013,64.42,都市兰亭汇峰苑,雨花亭,雨花,三梯六户,有,商品房,https://cs.lianjia.com/ershoufang/104107226513.html
此房满五唯一省个税，精空未入住，视野好,此房满五唯一，精空未入住，视野好,89.8,9656,3室2厅,高楼层,33,精装,南,2013,93,润和紫郡,金星北,望城,两梯四户,有,商品房,https://cs.lianjia.com/ershoufang/104108659605.html
靠山独门独户花园210平业主诚心出售,佳兆业天墅 一楼复式洋房，3室2厅+电梯+210平花园,188,11538,3室2厅,低楼层,6,毛坯,南 北,0,162.94,佳兆业天墅,跳马,雨花,一梯一户,无,商品房,https://cs.lianjia.com/ershoufang/104107870960.html
长沙奥林匹克花园，带地暖精装修拎包入住，满五唯一,本房满五唯一，无抵押，随时看房,152.8,11115,3室2厅,低楼层,11,精装,南,2010,137.48,长沙奥林匹克花园,德思勤,天心,一梯两户,有,商品房,https://cs.lianjia.com/ershoufang/104108409597.html
